"id","median_house_value"
9781,226291.958493667
9800,299790.813054231
12411,139640.913746708
15770,372374.041628197
11508,286735.869348384
14267,151162.929939308
14857,284827.376477118
9792,246355.019628445
11236,261967.945272836
14676,139643.332644216
7637,213494.740340425
12331,72193.3712780782
10035,74796.3906186702
16426,99420.4180116855
17245,196542.577912446
439,204359.917805547
859,200630.066382831
8379,188968.024395296
11729,36969.0125313088
3108,94176.431502502
12625,161116.740024394
12668,122006.647114132
14217,234340.275617329
19045,147997.621019964
13432,160639.96731114
398,252895.963747571
13671,90269.9708144579
11812,121527.793801696
9574,104015.693033124
13062,154253.728224413
10800,314963.184635508
11471,343565.517397173
13912,84975.7507356065
4339,158273.316938602
19453,186866.786514521
13182,205828.828685641
1876,87967.5681821415
2455,96985.3238644543
13513,69649.1494503313
4924,109004.564850094
11168,269062.98896734
6385,207347.942267669
18635,300257.756065604
19801,23265.3409175889
20020,133704.91321126
1960,113091.815297187
3768,297500.149800507
3549,293418.482580958
3564,280905.367458545
11743,143637.517449368
1995,87648.0638050949
6700,258597.241869376
1258,175407.742302892
13348,55988.6427066727
9610,59617.0753583026
11713,85303.8671558678
9404,373063.161748002
6183,190664.765099067
7393,173066.409206958
14151,203755.557236697
3944,282710.393968517
18747,55355.3612296792
7439,187002.965850673
18395,266164.832361837
9430,308052.376038579
9244,36434.1601734902
6521,148316.018192532
16501,116335.871025084
1247,129975.106471534
10079,128697.998794912
1894,12126.2212459173
15236,478839.273680359
19372,131986.548606371
7451,166606.830930036
3532,318548.564208322
11089,243819.605582038
17609,353946.683970178
9513,201559.637149644
343,168422.052773478
17320,317500.384379527
12250,136032.49574432
15177,235108.601936919
7417,182453.218140723
10050,95077.222089326
18387,361710.702768781
11186,267058.747060158
18701,105638.837097693
14651,217612.794290573
16291,66904.2893016957
3198,167001.438656384
9431,204698.055646221
8526,251066.404671636
5674,297493.457785937
19777,57492.4359182313
18117,342945.211856905
14730,253950.011054169
15918,218425.227574483
17988,262650.494079439
7038,226647.46351703
16925,249783.597218771
13225,118980.327647513
2365,145741.908062376
12165,132861.039855789
11930,151577.347803616
1287,151736.703910416
12027,92447.9476860333
19101,254752.071755994
4373,262761.986388416
38,167765.219067101
18530,238766.869881601
7529,144830.222366418
16590,124269.031337468
17623,299807.823450892
17680,211997.878979926
16304,136479.120857621
7002,155412.987732129
14153,218959.785554981
3381,242974.700210653
18064,367891.262725123
6834,212280.17051357
5368,418728.907954953
4038,244895.396786898
664,239604.153311408
7935,305558.744703311
17197,194438.83806169
9413,228813.388802534
2106,59841.6125125919
345,167609.588323011
223,289515.4137152
627,253411.879423776
2559,174593.289538452
7874,229868.549433006
9762,292201.565942594
3630,276228.874256866
3478,336602.282235635
19172,237769.754624637
4568,154177.20300906
6029,197650.821189693
269,264912.267001122
14654,156727.053448807
5016,201946.343916766
11123,244926.306934626
1459,239902.384429464
6589,320435.556018466
4309,154113.754692049
19643,77145.900513957
2458,113898.523997925
16572,228071.828158628
10267,273730.367674556
7175,154261.313940773
2676,98842.2013593679
17419,233454.493045761
5918,133336.606579846
18681,231417.469987334
9680,108518.023552657
19031,243499.096943157
13300,114381.134049159
14902,211210.251521537
1636,376639.433408281
2867,101569.47515997
10475,285275.566588912
17061,271659.325563197
357,184583.899285661
5952,172735.303514542
17714,285048.867380285
8257,232363.488245533
12376,337545.233652938
13180,322122.060343399
20216,253490.119603198
10608,287766.033210779
2511,171638.065677225
16108,235478.885852212
19047,188017.284702357
17049,380371.303649761
13749,149143.010819096
19314,296697.126948245
7712,222760.426264303
7700,259487.300922432
9484,205293.270355626
20344,269057.022140809
7633,202056.507968409
16540,87920.0458700513
12773,107577.797774031
19338,153175.473488868
16282,92442.5757574739
7302,165595.727763895
14746,226634.559742598
17605,332317.62960602
8061,188896.985215651
14917,225977.880375017
16148,279889.591595136
3637,213776.838909256
13827,69537.3406006863
5979,222034.514620469
8260,209245.553590222
7789,246458.791627332
568,282072.858406009
16299,107082.029417771
2216,302751.713817787
15173,277026.934616693
10678,287904.205071439
1060,127319.291295022
6609,186284.22968554
20291,221189.604242954
15730,162308.895629497
11963,94605.2645567047
13053,155875.150424154
11454,304133.074716635
11757,208541.569888702
7960,267772.584268585
19174,229980.645780199
10766,316288.123421206
17284,313542.492930734
17054,351611.113950239
9246,73919.791661119
17853,284585.46711902
11332,175081.731555453
10636,290143.370916593
8258,208787.862600899
15509,205749.873483213
4554,123115.41403084
2367,110954.086332172
16928,207331.13080468
15165,205888.812526892
3369,36652.5484423755
4439,145529.187982855
3557,395502.50554445
2389,101850.48625101
14223,249493.706930286
6685,276872.531764374
7858,200778.892713144
1484,205382.29620877
6929,168442.580974155
5520,301944.878091175
16408,146024.547361618
7195,142186.438870852
7069,248535.010006554
9958,211259.048571001
12032,132781.182198076
1239,130786.262707205
15077,240699.685467676
138,395781.900880249
387,309757.343226605
15612,277399.171259559
309,231786.506473432
3021,134490.35737545
7676,253194.943742043
16268,93488.1989462458
9819,281693.979911997
13528,94486.8134728049
7282,123057.961589218
9302,265359.528315092
10185,298696.70035898
4392,102506.091091402
4174,155841.8764241
7939,278070.051664449
19842,90029.4957589545
7274,147691.811255789
14333,162658.457842212
14934,240958.663377844
12043,170948.876895875
14115,215407.026832538
15237,307589.770032519
9407,279117.439446355
95,178042.754751281
7178,206136.844280595
11373,299975.236018332
6140,189301.700372135
6731,401706.618681881
15748,243476.834486151
1915,124085.800108622
10963,200426.727249684
15263,259047.483465248
17314,244527.819072335
9414,370413.986883509
15000,195215.06393496
19432,158399.350472935
5434,205371.596275016
9972,190345.560572168
16970,249791.792006948
9830,285923.568534608
12685,130902.623684314
15418,206570.504858086
12899,141535.771956309
19743,38205.3314063764
15980,301460.152329545
2589,137325.241563211
3179,105730.55196631
3450,214006.668935171
15600,90805.3084317441
6781,245069.240994919
18930,228000.38307191
11782,104175.566071343
19688,88675.6586222656
20072,120934.196098093
16442,150446.757247975
14508,228832.29727824
6502,132612.475071708
11554,237399.279880227
4723,249385.263465838
14814,293768.654015201
4588,166029.006367657
17416,178182.757410925
17628,213821.985974117
3507,230720.370382121
18839,42561.6984127856
3016,148144.903485071
18457,278024.374829905
8810,429888.404118389
18806,36378.5329506883
12249,125832.451941697
518,430641.633204225
12703,161210.486346938
14033,253506.848988705
19610,151499.236763439
15816,239741.665932845
13213,174887.081496508
7273,116170.667905356
6386,177559.788863231
4842,140581.736864557
4747,220028.569755358
10567,202053.017475558
2675,105510.678345943
20010,84111.7936808286
13550,112609.237456228
10058,88855.0151956189
7161,90236.129751768
19080,218705.274280461
19625,131396.960923731
2786,70108.7573352015
525,229983.716970773
17227,385940.213047621
9638,135603.022748298
20113,137431.527266159
20000,69277.7464941251
17864,233786.146993042
10263,289065.428102914
16912,533537.826433345
1144,20729.7046363504
11701,252062.566723883
4310,151460.373003436
10385,269576.749640926
11352,99673.7054451407
10642,189060.588703065
7179,195988.168157059
233,256469.61050848
7719,277940.606334006
20603,52580.1926875398
3082,76344.6831927505
4773,186221.0077408
16616,264350.711472511
3821,184658.645102112
8140,273140.714234513
1289,177398.6948783
7182,166055.293087071
16764,283617.558157242
7653,223438.27753603
7817,212494.946906169
7516,234165.47038103
16774,276798.065962358
2087,69662.6060346223
14361,211183.99820931
17833,286324.656090799
19316,264174.148692234
6362,148635.537934542
11941,153773.4325182
1288,53233.5669041222
19662,136332.286471525
18632,269190.936786546
5489,272924.89647902
6354,121846.291183119
12422,71362.6102358605
8516,242844.484537647
12209,196025.440504881
20123,167206.123995859
7763,232515.070173517
7138,227483.835396041
8351,305492.267188364
17550,200514.798880075
19415,176740.720632899
14701,279427.010033116
8673,328238.465694985
17241,211254.472678088
17715,254561.959241719
15794,155451.660344815
8188,374289.798163298
6926,186915.409903588
6771,377716.710464081
12732,199896.791628419
18594,275739.779381456
16666,279316.864461896
14782,209914.427573019
7937,118038.973700243
15601,221000.220019413
13382,160963.896752649
8709,306953.505131587
9260,111185.477623917
9721,238293.225232777
8065,286939.366572834
18456,289012.143239782
1719,176363.37099917
6651,184543.532619309
1543,298046.115047641
4160,157981.222270671
14581,290623.468821111
1922,78601.3291437062
20469,201007.151027038
10381,230690.378673108
6249,159294.193735332
6250,199049.592167703
1557,351159.696764763
4556,122379.568159024
15235,338621.361907396
18514,287058.38305065
1860,123372.197167809
9081,91115.2869021358
2111,117165.409981819
7039,164083.846765165
7905,262892.54832555
9809,409086.35307101
3535,370711.77457074
5660,291102.486916727
3843,114282.578740607
19579,126776.504969375
8847,645637.969380431
6241,218934.991743348
14396,211307.793886896
7736,194708.621220748
3635,199394.04194358
6182,279949.153766914
3425,156604.487733219
13401,90047.9880912572
16561,172676.458936661
12440,24551.2548703962
11046,167347.304534777
13654,102478.224725899
20180,226107.493532711
10752,336471.34296713
9456,124745.195876844
2447,46635.4517351216
6579,413599.575285854
12781,101605.124144725
13342,240347.436454936
1972,71548.4312539729
8251,147909.149599867
9558,101889.831056274
15578,240131.855067375
6611,268689.316361599
3570,264339.384494245
8112,204472.071147075
13926,3430.36635880586
6556,326238.647177849
3196,86415.7433461968
16184,80556.3119211508
1221,128331.882496489
2642,164374.677716407
3911,178383.93129157
15817,191725.561251403
5840,247345.396884852
11441,285701.775644684
7835,179695.275902081
18772,46795.2951706094
6545,147128.471274892
18873,266966.941862779
422,381765.147977508
6308,218291.373082356
11946,136683.112166691
12219,206839.249375343
15250,277228.179436823
4853,140317.053295262
15478,153581.667535275
13535,118735.132570575
5135,155730.89344914
10999,324212.272037283
704,249859.356391401
553,230552.794088277
11194,209713.135149594
5671,272556.179658252
12725,197741.055961874
12695,272028.489444583
7147,182156.344697446
15318,196469.357747113
13611,181596.123212399
15935,261246.678784989
127,397167.033865663
13562,246810.311874565
17322,224861.355747429
16637,228727.451173444
19524,61531.728936667
2108,2880.10814729384
11054,227379.896439704
13734,134136.364921047
13374,184177.382414616
6764,198615.931479818
7016,241496.192337881
6879,171869.993572704
4183,258933.733389683
6903,218058.377291857
674,226870.113086446
18834,41866.3365622559
1140,51212.8781438914
15344,189585.17410228
13349,134767.965945402
196,161667.938488386
18673,274410.36358506
10337,303624.881549535
301,163519.353748824
2169,107730.351122075
18080,487429.829049562
16756,220031.474210912
10867,252294.064652395
4620,168418.279235813
6776,231322.94287001
14276,126678.79606098
5313,336134.910279888
16257,113900.683852929
6973,212741.357166695
16234,232943.46189254
10154,327414.699282872
4259,283653.637921938
4942,129285.248760795
1847,266231.780367909
12457,35597.298713694
19525,15987.5039931607
11166,219572.021050075
7401,126670.543915504
18280,396152.264692772
18179,267414.018786002
16392,126280.637559847
8368,194722.517475992
19903,95946.9862315516
9963,285464.481776486
16773,285261.196065108
15985,271562.632016335
14653,170074.463512751
3732,264700.718982146
3251,63867.62267039
1531,329209.943418329
2283,123585.324904039
3563,276102.74624095
18317,361218.769042019
4569,157129.19529793
9024,385939.482030068
19034,189115.238515819
15867,200525.988409361
119,325482.243596596
8324,141708.659073315
6382,240995.226924983
13472,140207.677610032
5349,305583.523395416
2932,62390.1396042311
4204,219536.229765482
4428,135930.370940336
15924,254551.930301687
1877,24792.899445968
19519,62028.7588448785
16568,224655.567262861
12615,173794.718185181
12251,111377.531317124
4420,158191.574010689
15860,294070.455669585
12353,181144.741309008
17712,273892.459585367
19126,240541.123178792
11201,104608.438130607
14608,257601.870924334
16837,278390.713641562
1120,48272.3858968164
14589,241371.935944692
20364,325455.087335465
14346,193358.543539452
19969,91218.2640444016
19136,243076.616575657
6824,264080.591381825
3167,70380.1644404074
9872,234731.729460611
4947,118734.822616954
13014,162152.310621688
12300,86701.2867186503
14936,251246.863233811
5513,179283.950471155
14891,212545.471499765
19931,153270.919263237
8997,235320.354656386
8748,319443.123125081
1536,354443.634014361
10637,224605.804980221
10998,202793.436681434
9428,256599.085440452
5032,210187.106166009
3374,218387.96322829
8319,375900.703564329
20311,203603.295887599
2555,156593.994608505
10414,265910.584315831
3791,94894.1192761031
15672,340208.143530275
19613,151535.174637553
19360,214448.279727663
17819,230195.509909283
6277,196669.494169936
1463,169703.821082924
18110,370271.013035473
9715,295055.350745317
15767,294193.446337051
14685,382678.77172362
7169,176332.514276211
13400,133432.539604639
14138,213993.118294397
4552,100510.980235833
12041,142459.049256753
4983,169323.49459925
17822,259472.094902176
14338,235984.139699109
1581,361419.386041738
18652,242496.379791419
81,129491.639391941
6708,234491.191359869
10735,299221.163233611
5887,231860.54536676
14373,387634.315098872
15745,229227.026621595
12375,378516.057319956
17845,337975.324293751
114,252481.092007581
15559,164372.413540251
8222,158005.681909675
758,202610.734948036
3857,189526.68110575
16341,166223.97546066
4901,112410.439070111
17461,14432.8884049022
19894,88013.7019327469
15457,181030.727051184
15837,287152.987270013
9654,131127.957701078
8267,225836.697943271
12736,218628.190161435
841,247539.631512125
8193,252288.035508408
8665,329200.757858048
1242,117692.31710541
6880,141310.828218019
4459,136242.58480719
17530,117992.622236419
19245,189810.836544297
10106,212152.594186674
10102,285334.571212531
2793,56176.6433788494
17292,378290.883660236
11208,233571.023980066
8143,250183.440230652
14973,208230.861151576
8108,251566.5859377
13769,98934.6101899074
10494,298975.068576657
10824,134362.592683529
6794,193817.676115421
6927,195119.2621885
20289,233014.219170889
8226,185908.074437817
3210,113586.408210144
19230,208733.593614406
9181,265877.255078745
15961,259774.568035111
769,246399.221025414
15011,242775.699140815
20196,234447.809695096
15472,192751.585470125
16209,73422.1538111255
6893,210761.611138242
3612,212896.689193097
7526,129804.460018784
17449,260967.266350644
4767,171257.08490741
4137,162812.112695068
6003,127459.377575075
5503,436266.636677358
854,242022.908391765
11792,207982.312488753
411,289896.639196668
20048,57864.4997731647
11140,253719.401568294
11234,224977.48237599
12955,177482.407031119
17300,182893.429656205
9280,287812.612445216
8485,189037.85926383
10153,265545.399726763
13911,117628.782573944
10224,279328.760634122
19348,267677.503924476
2197,138593.907873248
6624,237319.284851661
6761,242405.506293561
9728,259599.343072114
5527,321309.836894693
862,255536.511523045
12306,244495.409420261
481,197871.812054017
7130,255306.107942148
12029,152655.118056784
3912,220197.625415109
13250,108888.827125636
453,218946.556170223
11789,106566.27103111
5343,75042.5485521775
881,268835.808548888
12628,90065.4033235232
16161,259947.936833766
5199,116543.094137813
12179,100622.562285266
5792,199309.821831628
565,296027.101718416
5737,284305.734588485
550,247921.43741469
197,154790.216379798
1046,79891.9335221322
11162,155945.074592557
5131,130052.847872729
15829,283737.668000586
12155,194222.772559682
17411,203678.841166526
16716,245453.169182774
19308,243803.910743139
12484,115623.813811959
14353,230046.263287869
8476,292996.564034533
20034,74156.8534327603
4280,162690.259966417
12831,87172.5718654807
18155,267730.533322965
9355,498357.097667358
5989,161366.807698228
7730,196273.41337398
16904,281319.450807718
147,354708.090655604
18541,275646.607074281
6399,160757.068171881
17329,315508.494716095
10673,370615.151429545
17895,220781.127815344
20394,257346.700985645
17501,283755.810803678
17671,185322.277681932
15218,285988.4075235
19248,222088.570503296
19981,95767.1344507474
3060,99815.1230042362
4970,124321.56900772
7167,174830.893206545
14480,368452.526976747
19645,139478.308340266
19946,80858.0375065552
2609,161946.98131254
17779,295014.057419857
11843,77530.5019677332
9934,200767.101068529
20071,71573.5865758707
14125,157230.899011521
595,277647.372092826
13287,202343.843699666
14026,246290.696224655
6594,433665.929945678
15155,315200.336780528
14362,295395.901645325
13955,210450.983064062
18835,63082.9009302636
10846,262858.2422205
20078,83508.1315232075
6435,151436.891831033
9089,176014.964676805
7264,152276.471581886
1243,124013.449749718
9176,162563.38534647
17528,173772.472992985
1691,253508.18565251
174,168363.332975142
15545,244264.38950416
1414,252478.864878784
15035,282920.187405697
4460,238119.2728196
18473,175257.497281134
17570,196248.376041365
14597,264014.097911605
17763,198351.809903051
2851,158506.930129708
198,197933.828320694
12321,65965.5858989827
3671,212961.223048986
6238,138960.437167441
14277,143613.206025088
9281,280831.891946515
4530,107072.137646127
8024,275786.051973452
17849,316285.437030817
16579,171562.031673161
13034,182188.61028438
9266,152570.165436835
19102,206425.646047034
8710,269980.331311183
13507,50903.6646508512
1335,192946.313232644
15634,256617.840281975
11787,186062.152985107
6093,140912.500835279
5497,190736.206499909
12788,80948.4161985135
9879,209163.872181834
16155,267184.770215398
8235,164829.003071186
9693,258235.182289553
8785,218771.976768357
5624,175793.543919349
15126,245713.606504843
11171,259568.213700705
15666,361036.619711165
8436,299637.147674382
18357,488529.281462527
