"id","median_house_value"
1202,62736.1558179712
9584,89835.84536119
566,243212.011785931
18993,188661.844056813
3645,155156.558249067
13767,118214.260972059
8038,270962.687805532
2627,196208.520563439
15114,209075.609848621
13807,84165.5938624723
12780,82141.0643174375
3194,103071.936332569
6883,137557.394212994
14197,188154.285787644
18544,234296.65419332
7166,95227.555747946
7389,156775.03039748
11574,202201.146100096
9272,303089.93688153
10408,244667.040993737
5695,259128.651780309
10017,103401.568514353
10915,116200.674989434
11940,150427.057105309
216,187665.434345096
11012,335003.296727899
7842,166329.239540571
9147,285334.623797548
10793,388535.789884222
9661,19542.9623738897
10869,266686.490844021
20285,205889.125287167
7383,124532.024712977
19701,121114.284339523
2728,15433.9122689408
5765,166921.065830678
2073,24691.2630291004
15713,281265.870157442
17077,147628.486702033
8857,317670.380230951
7772,207757.647810187
17098,309810.812766269
10500,178262.91229846
12855,72099.5978102457
17491,211874.77233482
18279,430361.579535442
13774,243115.433076308
7075,232356.837732502
7690,254227.420371044
5366,369815.233945783
18072,436400.579759823
1480,158564.982321331
2414,123326.62415494
14027,222492.510478063
17967,318448.587058538
20473,251681.031235274
3216,94275.0741586564
3559,289830.486780021
4021,267036.847633422
11192,267877.899764072
16187,69806.2362740576
9600,128432.601207063
58,135763.724565585
9007,347304.707896466
15549,139041.115418919
9116,223176.279455876
7057,210232.037686798
5572,248672.497511091
16812,226804.303781885
3544,310631.889628594
15475,218446.926153933
10406,456554.857985633
12601,107501.900695813
347,168334.53350863
7419,197325.086791987
4502,122250.070521183
12713,100312.887023037
17866,377018.641210061
11810,15220.9311326944
391,215809.78079396
12134,108193.167228902
5862,313431.714149454
15691,339685.955798058
1596,336627.392578734
11950,156571.307392342
11151,255072.874365645
8884,403817.865446581
18463,252311.921392801
12169,64857.4497822994
1702,233300.852565483
14414,275969.614189799
3550,304724.916321437
17316,230568.978491765
276,355330.604462549
826,229134.523581582
17861,285265.731802763
16272,78878.4220499974
20128,259245.483858299
11820,157840.028119142
6204,201930.626814124
17003,330489.42423183
15499,345680.548181649
18458,298741.395682992
15163,219018.995737293
7190,190478.265155978
14358,373863.235893873
1259,161587.587660713
11774,98572.4858660958
4661,198762.515496648
1204,70016.8493502871
15913,268409.268121937
1434,251907.618066224
1937,177312.536456502
20215,260171.985179218
2526,86994.27599751
9104,132152.933678643
13325,104419.402077826
383,257508.237926521
19035,126872.934410158
9371,636763.313064652
2152,87078.2229661514
20585,129876.39429734
5981,102416.099309696
9435,64523.9169091446
20143,190699.711823248
16750,238218.743490232
4051,446651.798537462
11283,240940.216409132
10426,331348.933726767
4811,161018.095278041
12901,109821.426649159
16449,111788.498725894
4704,362753.317225916
8131,181678.647562219
6955,230337.642063656
19947,72631.9821457824
12846,160440.029930343
6962,225346.267842588
19078,255728.888505761
10367,312029.189288611
4096,303507.782271411
8383,180434.566219986
13252,138624.162798629
12927,157716.886812126
7885,204081.916275068
18241,221740.016150167
1580,338165.953211582
17764,227998.996757195
17987,289446.889681946
14086,280650.361281626
1403,264419.773071059
1285,111565.238152401
419,326927.032616726
3603,259653.03227255
10728,505439.035366425
4114,283223.565915234
7902,253718.779916108
5449,235807.200272939
12522,119511.465735387
10404,299831.595677609
575,302548.304251332
14911,196731.366676873
6869,145446.903809785
16219,170162.157189298
17232,237135.750259821
15638,279917.970537718
10309,346272.993681171
4123,166928.42771475
113,288530.755409964
14682,239884.786039732
1862,140813.610052783
10605,319153.290455641
732,250082.006076887
11405,266187.668157969
7353,166866.727777122
3439,175874.429527318
7722,267399.915655559
18331,453178.349892113
13402,105682.516114291
14971,186565.569725399
13346,69199.8209767907
3261,104156.810374788
1156,84963.9288842352
10073,-35532.1270084223
13685,180270.484181159
12466,178066.998263442
15665,307710.935306011
11298,246914.826208608
7318,134813.020217636
9005,412495.561939524
7312,105300.663221657
11361,150890.120153934
15958,257246.998045112
7308,149900.849118673
15641,346090.470967989
9744,252011.074768545
12349,124771.79671678
6496,137958.020260379
3136,123552.419911864
7551,191757.082607681
1573,252957.363029299
18582,214846.817241811
8862,340610.267118353
708,262873.448685883
2023,57920.2059908698
12829,139966.523484206
9943,157340.870756995
14261,107777.909330047
12566,134196.99180179
1415,297653.320543717
12726,138836.31779429
3572,400886.583705524
17352,253612.516940345
14736,252354.331787692
7307,168294.444244063
5806,166308.303853137
7625,247237.947140622
17694,265763.808831307
10371,261668.295792872
3593,152520.228359376
8279,150362.280314266
356,268038.371172715
19192,261883.258165732
10858,133604.269562488
12464,167310.017637526
13910,100311.31191744
16830,328678.023139574
6814,183071.493388797
680,248151.29658803
11250,198987.963411232
5844,201082.953409265
2608,166233.472948471
15515,210757.591453239
11280,276105.93822747
10049,100894.676692295
3879,292943.925257021
14502,220113.530140364
2636,170481.828456246
13653,108104.117497868
19482,114473.077989312
15942,250131.855642111
6341,169485.355395071
5761,257054.301831786
11958,71071.5697991923
1820,335685.358543672
20430,347166.350251568
2505,102788.053619803
19679,81849.6642045391
11360,95252.2912308508
20205,243573.04232479
12834,137146.155324522
17337,313346.933676127
2298,26718.6340868424
5306,457360.239776729
8387,288218.932532927
8952,162932.024175413
20173,231109.904988234
16767,246753.044909055
15619,417321.789552401
10864,184941.368001818
6688,179358.035564226
6610,156615.916452174
16438,128013.44344518
20406,335053.904079705
7604,169929.590431797
848,209447.754027243
11187,312750.276320785
4735,235681.37209116
2585,159028.401769305
14906,152955.307430041
10730,342348.072582851
18740,86129.456790653
4054,247287.712119447
16700,192172.69429359
15198,324104.002404447
5669,222615.100313101
18411,243112.112611953
2700,46020.0990966641
15722,291260.613403782
13247,248833.560951936
7176,160011.425784319
11505,282484.379361562
1879,66567.0850169239
9580,75574.8798355931
3097,96301.9209862893
19292,243160.895824329
15468,246614.063762814
4726,256162.339904536
15031,222557.562582084
10991,193055.67494139
11150,204236.110921555
16002,341378.346795252
9726,190072.821803883
10953,142955.117351344
13485,155928.807393579
17957,333801.687441655
16079,358730.859402397
6906,203586.55250312
14032,225059.474363565
14793,217692.121974481
15370,177311.68518422
12470,173236.649948522
5292,663151.57205188
4087,258440.900555089
4220,219674.993426938
17334,301047.292294536
5275,383219.142471618
673,252444.118024976
2401,60217.0753071753
11414,269321.010344383
7584,160869.652749338
11746,208406.708402051
36,162062.072949807
7470,196610.167728458
17451,368616.43964513
8593,261952.552984923
15034,235809.09040786
9178,235470.495626816
5580,217626.690482502
15487,211885.234522805
15948,238716.587909209
12996,124852.386133062
7942,212526.618603476
9781,225716.631170782
9800,297039.290976923
12411,139744.449706065
15770,374230.868419633
11508,284711.328848231
14267,148288.791749624
14857,283643.708090625
9792,244159.036477919
11236,261799.92129541
14676,135790.881914709
7637,212774.739005569
12331,72335.5712284619
10035,74596.9142088302
16426,99218.2525410063
17245,196128.960824958
439,203093.869866346
859,199749.354373832
8379,187712.17842818
11729,34629.8369161643
3108,94089.274413398
12625,161865.276876424
12668,122008.153280077
14217,231459.827423133
19045,147830.851659101
13432,161355.272512988
398,251737.351705951
13671,90865.9047134543
11812,121030.412648739
9574,103668.796266095
13062,154019.720078122
10800,315926.994124502
11471,345651.200706765
13912,83551.7380556227
4339,157387.798058216
19453,187138.921464486
13182,203486.200659793
1876,86201.6445145825
2455,96942.8957782272
13513,69303.6668404862
4924,107289.463962179
11168,268924.591865102
6385,209057.189462691
18635,297813.739610706
19801,22123.3329844905
20020,134375.780345854
1960,112166.104947307
3768,297932.161252644
3549,294126.514441651
3564,280743.453309995
11743,143359.447242076
1995,86636.0402673345
6700,259265.665723018
1258,174540.071496348
13348,54926.1314646022
9610,58523.5189897935
11713,83258.8922700093
9404,373861.461629712
6183,190601.202875594
7393,172091.767333257
14151,202481.52060331
3944,282602.262325108
18747,54389.3243593308
7439,186129.836520007
18395,265860.500805217
9430,305311.102162435
9244,35721.3088385912
6521,147263.251511174
16501,115621.593934005
1247,128708.650229
10079,126670.37212117
1894,10457.9195392064
15236,478210.039783537
19372,131933.732119187
7451,164793.097860273
3532,318802.990597019
11089,244184.629425035
17609,354016.313201247
9513,199620.969114
343,166817.398790225
17320,316822.16797645
12250,137871.629121689
15177,236307.299731273
7417,181549.458693167
10050,94575.4863030614
18387,362089.641073545
11186,267228.833753772
18701,105543.636554967
14651,216357.015307153
16291,66398.3441942019
3198,167722.398715665
9431,200468.807087972
8526,251186.050692681
5674,295857.407599174
19777,56430.6709096427
18117,343037.828803218
14730,254760.054706117
15918,217455.643047394
17988,263655.555344593
7038,225945.402340244
16925,249013.467716757
13225,119415.087444306
2365,145839.787396028
12165,132978.778333317
11930,152596.079780652
1287,151631.440531422
12027,92395.8318786268
19101,255103.982067331
4373,263195.505365926
38,166783.273460392
18530,236832.179723133
7529,143886.356053079
16590,124095.491228546
17623,299608.022390556
17680,209835.395884372
16304,137462.18992969
7002,153626.435185553
14153,217159.569601515
3381,242644.473791824
18064,368270.671833463
6834,211781.068438922
5368,419113.498986394
4038,245888.184709246
664,239853.265178396
7935,305916.261754948
17197,192423.019315688
9413,229638.287741922
2106,57855.3567357783
345,166067.13511888
223,288648.950392671
627,253100.376310993
2559,170408.495818918
7874,229666.395430321
9762,292321.807256682
3630,275815.657568535
3478,336605.599347655
19172,237003.642055436
4568,153385.986435189
6029,198216.034184918
269,263397.053379504
14654,153427.119521518
5016,201902.869676454
11123,243919.374057733
1459,240363.286539192
6589,320643.282591802
4309,153676.873649419
19643,77448.8201574198
2458,113322.986925136
16572,228319.069787322
10267,273495.920671163
7175,152646.182652163
2676,98939.560305586
17419,232226.041555192
5918,131955.737638333
18681,226194.371507901
9680,105344.379276461
19031,244529.964050877
13300,115325.697397621
14902,210292.013507213
1636,376482.125025122
2867,101912.334143809
10475,285608.653667708
17061,269982.457162495
357,183246.506322412
5952,173287.514269185
17714,284448.338527741
8257,231148.821793827
12376,330335.837173846
13180,318783.881958199
20216,251675.66377049
10608,288542.082712365
2511,171565.847775377
16108,232311.28259304
19047,188736.349358071
17049,378107.215825465
13749,150196.811140845
19314,296165.68481932
7712,222784.371638448
7700,259555.399819271
9484,204291.783872972
20344,269363.812213418
7633,201568.073357254
16540,87367.440289605
12773,107119.118915724
19338,153290.878704999
16282,91131.8403479586
7302,164530.964680937
14746,223981.592745187
17605,332435.045078953
8061,188155.015148486
14917,223619.676428878
16148,278793.759300141
3637,212914.748240905
13827,69743.4032880597
5979,223037.995803978
8260,207755.376683886
7789,246567.320303983
568,280980.29785347
16299,106759.625741089
2216,303417.05073747
15173,278261.308324286
10678,288514.309164979
1060,128441.820168084
6609,187059.928717884
20291,218534.832745041
15730,161906.094377311
11963,94554.6058033701
13053,155837.522467996
11454,302916.957043231
11757,208539.113068352
7960,267392.294077367
19174,230111.613386588
10766,317108.927255299
17284,311795.780935158
17054,349480.346238767
9246,74043.2557168844
17853,284119.459776928
11332,172574.906638224
10636,289050.296581306
8258,207758.938988069
15509,206379.226287248
4554,122735.305529077
2367,111167.461471338
16928,203342.925006147
15165,206018.411777873
3369,34516.0253623977
4439,144132.629631526
3557,396182.703659116
2389,101206.099615631
14223,248282.369204147
6685,278291.967014682
7858,200920.801056363
1484,204197.915887147
6929,167438.53765888
5520,302567.544840733
16408,145761.657524987
7195,140933.498283325
7069,248451.588006662
9958,211439.831684305
12032,133765.589720613
1239,127328.721566126
15077,241334.431495785
138,395916.441522327
387,309305.753010063
15612,277876.530142568
309,230524.61046028
3021,134353.269029746
7676,253069.384147849
16268,92811.6474811067
9819,278912.773744788
13528,94334.6063703812
7282,121346.372897135
9302,265651.184478645
10185,298743.611093569
4392,101672.403934757
4174,154129.960099351
7939,278053.179358149
19842,90033.8628200786
7274,146982.432095034
14333,161946.482740701
14934,236673.311885124
12043,172107.280401223
14115,213345.482412934
15237,306094.034412563
9407,278761.154086111
95,176120.83154062
7178,205462.094631775
11373,300668.531705899
6140,187930.777431609
6731,401890.741579694
15748,242713.453329383
1915,126718.819202316
10963,199694.60644378
15263,257742.986790505
17314,245186.495068306
9414,372532.900919507
15000,193116.909107603
19432,158644.237236629
5434,206100.76380486
9972,190489.637787548
16970,247091.005349893
9830,285916.433706788
12685,131328.544174826
15418,207102.205491691
12899,141771.702138007
19743,37394.9470889219
15980,303123.045503045
2589,132381.56213339
3179,105660.917904105
3450,213238.724872193
15600,91167.5956785484
6781,245755.243044132
18930,227780.922012709
11782,104148.553867905
19688,88587.1377372797
20072,121066.180989946
16442,150503.713958901
14508,228661.67094893
6502,131838.610278627
11554,236826.618599714
4723,249144.459518542
14814,292059.495825668
4588,165069.004751896
17416,176320.404118248
17628,213095.217495997
3507,230517.379575309
18839,41342.4419048587
3016,147984.884984412
18457,278266.49818214
8810,429433.78578813
18806,34233.4933966065
12249,127044.234542406
518,430059.17449243
12703,162336.790537999
14033,253659.302742322
19610,151937.687605674
15816,239471.753537161
13213,175962.758539156
7273,114586.478749285
6386,177915.768740602
4842,139396.019542763
4747,219488.350536264
10567,203401.422189549
2675,105964.573495458
20010,83926.8103405092
13550,112554.231410136
10058,87196.6642547605
7161,89665.0662076096
19080,218167.108729673
19625,131396.857604215
2786,68574.8860465171
525,228662.974953371
17227,386598.920280223
9638,134695.792972691
20113,137257.496645378
20000,69177.7584710813
17864,233437.361532086
10263,288943.610622165
16912,531596.19892215
1144,19050.7485705826
11701,253165.957757993
4310,150661.381466198
10385,269598.030639401
11352,97419.231646777
10642,189950.654488579
7179,195034.509510829
233,255517.889063339
7719,280531.723822394
20603,51989.9181826
3082,74753.9132257695
4773,185609.344256107
16616,262281.497526338
3821,184461.947928756
8140,273184.561808875
1289,177366.609163312
7182,165023.116243719
16764,280422.321824562
7653,223151.705388392
7817,212045.179913569
7516,234095.134323776
16774,273694.053920479
2087,68665.7185612444
14361,208960.251329796
17833,286308.285504121
19316,263734.024249556
6362,149228.755798865
11941,156228.318222606
1288,52195.1230293661
19662,136102.209759375
18632,266981.508787314
5489,273053.695710599
6354,121173.229654589
12422,70677.204261444
8516,243081.233149681
12209,196161.372173212
20123,168165.114448725
7763,232245.111307234
7138,227217.740470923
8351,305866.968755403
17550,199376.579931681
19415,177358.240757475
14701,280357.438013515
8673,326414.508656048
17241,210866.788643175
17715,254003.490541147
15794,154361.722113038
8188,375780.95919968
6926,186169.112993538
6771,377804.008956733
12732,199429.436970257
18594,273019.094606458
16666,277748.081847539
14782,207346.604857198
7937,115388.208684152
15601,220978.566288085
13382,160985.79178912
8709,307381.681578492
9260,110984.237831605
9721,237739.724721743
8065,284347.998795972
18456,288675.936222812
1719,175124.866737222
6651,184993.82366067
1543,297614.268750249
4160,156507.696773309
14581,288920.588040609
1922,77951.8321648153
20469,201272.323602521
10381,232479.050220527
6249,157958.946023215
6250,197901.349433271
1557,350324.003266466
4556,121787.458534779
15235,337624.770954048
18514,284319.262841934
1860,118144.55561999
9081,91968.708865957
2111,116804.454716213
7039,164074.999415011
7905,262354.584631498
9809,407400.494771766
3535,371334.29246945
5660,289328.568194889
3843,112889.44561348
19579,126657.590056505
8847,647908.717903947
6241,218177.195028376
14396,209896.987629032
7736,194210.631381239
3635,199005.240861091
6182,279994.868199214
3425,155684.741963388
13401,90413.9043097009
16561,173103.402611499
12440,23355.5349054267
11046,166566.813772029
13654,102863.032750211
20180,224149.306750389
10752,336898.539706798
9456,123528.538214692
2447,45353.2221598715
6579,414045.036726726
12781,100983.218119527
13342,241483.824228784
1972,70478.8017497692
8251,143909.482299202
9558,101964.083172147
15578,240270.760897692
6611,269972.667183533
3570,264416.202320632
8112,201143.433130258
13926,1837.41418790504
6556,327860.925140195
3196,85655.9184579548
16184,79588.2288546209
1221,127126.481352743
2642,162046.835737012
3911,177751.885571387
15817,189771.991681371
5840,247528.69688485
11441,286217.810573568
7835,179158.34377993
18772,45404.7542263651
6545,145917.745190785
18873,266209.945247582
422,381891.516181522
6308,218039.240242177
11946,138657.794313679
12219,204706.465323005
15250,277153.987318499
4853,138899.378170854
15478,150978.996554081
13535,118868.81541595
5135,154763.812000089
10999,324598.072240302
704,249786.3872661
553,229406.52980257
11194,209873.539520534
5671,270203.067521205
12725,197648.423787191
12695,272853.629975951
7147,181034.617840341
15318,194815.240196941
13611,182408.438038109
15935,260320.148103195
127,397234.080022781
13562,248261.658307947
17322,223756.801150549
16637,227311.50381513
19524,60727.2821979321
2108,-1326.41327483834
11054,228769.057396591
13734,134793.040016204
13374,180415.170461183
6764,198682.71309368
7016,241123.388174893
6879,171270.169464717
4183,258829.326293515
6903,217938.488216594
674,226485.766594762
18834,39644.4879231499
1140,50172.5430534107
15344,187669.932044743
13349,135145.05158821
196,161059.348898614
18673,271622.310993035
10337,304834.454509131
301,161551.806776507
2169,107948.44475204
18080,488667.742633037
16756,216013.330165879
10867,252645.79213788
4620,168283.390782108
6776,230682.485989555
14276,123487.394567974
5313,337503.881148981
16257,113702.69297599
6973,212851.207010275
16234,233526.139112753
10154,328405.682365413
4259,284153.632390107
4942,127544.218033979
1847,265438.061365869
12457,35966.7168554761
19525,14845.1267301617
11166,219034.149959095
7401,125460.740382873
18280,396446.601527977
18179,267971.840325262
16392,127917.84394007
8368,194219.843699745
19903,96689.5914551599
9963,284544.770333094
16773,282538.65023642
15985,271691.026522059
14653,167050.663525001
3732,264248.825708228
3251,63118.9008266325
1531,328916.962642153
2283,123558.265738552
3563,275956.502940408
18317,361672.483721814
4569,156209.787193563
9024,384834.535653872
19034,188570.221989526
15867,199202.011493958
119,324587.781680092
8324,140594.284482367
6382,242309.929870696
13472,140741.05204505
5349,306805.413829396
2932,62157.0449270436
4204,219181.482244416
4428,135570.710016936
15924,253383.597244489
1877,22678.3671658747
19519,61568.8014647748
16568,225409.59656378
12615,174229.497995281
12251,112321.967234044
4420,157154.302208653
15860,293987.114992069
12353,181953.994101326
17712,271677.213572746
19126,240174.832309607
11201,104858.082473929
14608,256294.628589691
16837,276052.154040119
1120,47473.8953327118
14589,239883.149609982
20364,326026.262320471
14346,191279.927223266
19969,90873.6751769897
19136,242156.711038545
6824,263770.996413403
3167,69778.2239070089
9872,234511.312322631
4947,117508.984971736
13014,161171.315882696
12300,86223.1214829551
14936,249846.412107703
5513,178901.913735703
14891,210675.543100121
19931,154109.296609276
8997,235169.138877833
8748,322212.158131078
1536,354202.744262937
10637,225933.373833037
10998,201983.26114236
9428,253424.652601748
5032,209594.646664909
3374,217829.256729845
8319,376458.772154021
20311,202287.348095634
2555,152129.230000875
10414,267546.28861319
3791,95433.079406833
15672,340716.29843844
19613,151804.640887401
19360,213781.537030425
17819,230558.426417296
6277,195473.297032261
1463,169872.406110158
18110,370445.817464028
9715,295162.881900723
15767,295302.935684024
14685,381950.830814909
7169,175392.091793674
13400,132258.617911163
14138,212048.708668639
4552,100841.584795532
12041,142573.058009834
4983,167898.168331567
17822,260302.420221973
14338,234440.874449591
1581,361320.914134162
18652,240856.36620428
81,129067.710407404
6708,235368.538234238
10735,300747.404875877
5887,232104.958508827
14373,386289.099275804
15745,228829.04828031
12375,367228.53072331
17845,338500.309327003
114,252034.340443702
15559,164984.334136728
8222,154813.804227027
758,202620.622430285
3857,189821.728458115
16341,166167.415262951
4901,111047.950166283
17461,5623.53510034353
19894,87987.4156376125
15457,179903.796937403
15837,287034.412963195
9654,131246.618179452
8267,223760.317857063
12736,218704.35612492
841,246991.228618843
8193,252378.131866218
8665,330499.735512868
1242,116245.241633418
6880,139922.565017405
4459,134929.999829559
17530,114160.085078118
19245,189822.205205246
10106,212969.245169908
10102,285681.343898292
2793,55201.4535460232
17292,378964.542023853
11208,233111.062113031
8143,250191.036041743
14973,208684.926229077
8108,249079.000900313
13769,99479.0372639988
10494,299618.387790565
10824,135125.093315505
6794,193407.001184717
6927,194528.168680687
20289,230369.548700563
8226,183246.775088998
3210,113145.000942904
19230,209231.36186886
9181,265892.963885773
15961,258734.875347859
769,245573.759841447
15011,241372.482790278
20196,232380.103553648
15472,193305.94226703
16209,72542.0335130194
6893,210605.186553876
3612,211944.190225274
7526,128627.502566529
17449,259026.730094307
4767,170651.028451986
4137,161631.335754478
6003,128003.140453906
5503,439834.456075041
854,241094.957132048
11792,208212.074466839
411,289038.301830569
20048,57808.6149463556
11140,253431.336996426
11234,224987.610613485
12955,178281.492871892
17300,181469.473010426
9280,286816.390787852
8485,188623.230972052
10153,265966.720434275
13911,118575.360344668
10224,279541.398336299
19348,265947.775706872
2197,138249.146273356
6624,236750.810784489
6761,242804.213644209
9728,259182.753223419
5527,321771.281723115
862,256322.639653101
12306,237428.197834523
481,197683.603758309
7130,255368.939748097
12029,152934.927273392
3912,220788.588749723
13250,109968.563084275
453,218742.941740406
11789,106239.655756629
5343,74675.8127726635
881,268572.891378114
12628,89512.5733803525
16161,259187.108944051
5199,114943.103364728
12179,101246.803843276
5792,199373.046092863
565,297352.338745539
5737,284406.325059906
550,247366.116941987
197,152979.292337094
1046,79549.4385378984
11162,155695.186160691
5131,129085.414459748
15829,283787.127379446
12155,193620.452908204
17411,201009.071930685
16716,245908.146339383
19308,243226.454291494
12484,115911.597513646
14353,228515.731381363
8476,293450.985921396
20034,74192.2793506139
4280,161934.720824582
12831,86281.2722037708
18155,268455.081887135
9355,498923.230535859
5989,163210.217937323
7730,195221.522525616
16904,279685.290245327
147,353987.714149983
18541,272745.334137058
6399,161800.399302756
17329,314063.490280572
10673,372044.307998672
17895,220151.864161867
20394,256661.134836886
17501,281030.312406187
17671,185102.311058986
15218,287471.379567752
19248,221958.888505136
19981,95815.1038142106
3060,99213.9426289152
4970,123232.594295534
7167,174084.928602693
14480,366710.162116163
19645,139751.847483156
19946,81065.6657889617
2609,159865.639413702
17779,293962.115148651
11843,76035.4289910764
9934,199573.57054372
20071,71173.7324250681
14125,155702.306392574
595,277115.195302213
13287,203392.454739493
14026,245519.6844563
6594,434322.29070436
15155,315222.534769907
14362,294182.641432542
13955,208576.792785449
18835,62468.250525419
10846,263145.340709519
20078,83270.0400863118
6435,152892.534167274
9089,176640.901266325
7264,151271.065672974
1243,122923.249113159
9176,161805.374170524
17528,172797.540795749
1691,252509.750928024
174,167508.608555074
15545,244237.360036453
1414,251647.785129783
15035,283712.204965342
4460,238728.179922404
18473,174979.742132007
17570,195832.283622304
14597,262391.543240412
17763,196177.352808829
2851,159125.95203469
198,196075.645444541
12321,66261.8218893557
3671,211933.907471648
6238,138292.33344496
14277,140589.718159811
9281,280344.791500187
4530,105613.862081977
8024,276099.840551254
17849,315689.128912913
16579,171499.072397247
13034,182342.962448215
9266,151973.242202295
19102,206399.699508221
8710,270107.906515297
13507,50775.4464034086
1335,192909.352813555
15634,255908.094612796
11787,185824.890059463
6093,142340.785967359
5497,190628.28472477
12788,80517.8021331706
9879,208694.269234799
16155,265771.812145873
8235,161318.041107434
9693,259596.520971431
8785,218854.759499998
5624,172679.982250843
15126,245426.580214481
11171,259639.029198698
15666,361448.894927716
8436,299913.412744706
18357,489449.627765432
